"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","aovivo","modo","explicita","gostou","n_reproducao","id_cliente"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,71.3130864763996,-7.86755511134037,74.7545709043953,0,191467,2005,FALSE,"g#",FALSE,FALSE,2,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,100.403169329524,-11.7460721919221,84.7191235612779,0,204726,2010,FALSE,"N/A",FALSE,FALSE,4,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,132.017818732295,-6.34060709673576,53.9956502910944,0,162633,2019,FALSE,"B",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.638620350732,-5.46699844429919,75.7537950044126,0,318643,2003,FALSE,"N/A",TRUE,FALSE,3,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,88.0904596240822,-8.0410146465088,77.4091811258614,14.2614906843959,287573,2001,FALSE,"a",TRUE,TRUE,6,"#ID4820"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,93.9730899694814,-6.72656457646751,71.0465469027801,18.9326826577476,225958,2014,TRUE,"c",FALSE,FALSE,1,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.37038707744,-9.99459702314737,79.9976228130472,0,164579,2013,TRUE,"G",FALSE,TRUE,4,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.2235290177927,-8.75215136667584,80.0451670659101,0,210928,2015,TRUE,"N/A",FALSE,TRUE,4,"#ID4820"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,169.386321462383,-7.75880974716452,67.6120654058905,0,188617,2021,FALSE,"a",FALSE,FALSE,3,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,86.6928971818156,-6.06580662742944,26.4208497004234,77.0031465049306,256385,2009,TRUE,"G#",TRUE,FALSE,5,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.705604069819,-9.60443025389611,71.7788125072555,0,186787,2015,TRUE,"E",FALSE,FALSE,2,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,96.3202651073238,-7.59543978294702,79.6427626096212,22.052589828815,233440,2007,FALSE,"g",TRUE,FALSE,3,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.363693930487,-10.3667467547993,78.9505667854637,0,211226,2001,TRUE,"A#",FALSE,FALSE,1,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,100.505875220924,-5.99410941211209,7.09259132674027,73.3960595034111,258898,2005,FALSE,"g",TRUE,TRUE,3,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.35570440547,-7.55422010826219,70.9379923411054,0,254253,1972,TRUE,"F",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,147.874569836129,-5.97913605439956,59.6363742246197,0,184510,2019,FALSE,"f",FALSE,FALSE,4,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.651464565838,-7.60291185771297,78.0614386165215,0,222130,1998,FALSE,"e",TRUE,FALSE,4,"#ID4820"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,143.491845516683,-6.71963242643993,63.2061744623353,0,200396,2020,FALSE,"B",FALSE,FALSE,4,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92.4338569312479,-7.32934078033604,76.1950927939332,0,170119,2015,TRUE,"D",FALSE,TRUE,5,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.8802038134759,-7.34922936337491,71.0337415349402,0,172121,2016,FALSE,"D",FALSE,FALSE,2,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83.0706623491637,-15.0144043981427,80.1157784604915,0,258546,2018,FALSE,"F",FALSE,FALSE,7,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.547770776643,-5.44872364582831,67.8420464299457,0,197760,2019,FALSE,"C",FALSE,FALSE,1,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.850809035657,-8.95065618745486,64.9342096091391,0,340643,1984,FALSE,"A",FALSE,TRUE,3,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,135.779680001744,-7.1690643760363,76.5275538100781,0,218138,1988,TRUE,"c",TRUE,FALSE,2,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,137.610646659847,-6.56052422602828,58.7554915869998,0,230511,1966,TRUE,"G",FALSE,FALSE,4,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.49156366622,-7.56728920676292,18.7713616778893,57.9553879966033,242170,1995,FALSE,"D",TRUE,FALSE,3,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,105.60814430527,-7.59753770575288,75.5052032763348,0,156230,1979,FALSE,"N/A",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,103.328507000702,-9.21015388148951,60.1501812429959,33.7966060075197,283660,1970,FALSE,"C#",TRUE,FALSE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109.985095636478,-5.8483679169157,70.5232381981957,0,190309,1983,TRUE,"d#",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,132.525999125868,-5.71093057555349,63.6195500970219,0,167611,2019,FALSE,"B",FALSE,FALSE,4,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,102.322752654284,-5.70568504777483,25.3167344225659,83.2379675154728,178298,2007,FALSE,"A",TRUE,FALSE,5,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,162.6813769373,-9.59508520019636,72.3910419520519,0,285621,1977,FALSE,"D#",TRUE,FALSE,2,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,142.645486627181,-20.0918150012624,0,0,225561,1996,FALSE,"N/A",FALSE,FALSE,1,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,132.531074289984,-6.97855018510908,61.1380889576883,35.9047030402964,225885,1979,FALSE,"a",TRUE,TRUE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,147.930821128434,-6.113478988275,55.9485506683865,0,210408,2021,FALSE,"a#",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,133.41389574599,-7.21546463418472,75.2259278756304,25.9233826729092,168718,1984,FALSE,"d",TRUE,FALSE,3,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,117.77103795879,-6.51016679241927,37.7238718446631,0,335874,1974,TRUE,"a",FALSE,FALSE,4,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86.5743363708162,-10.6971504442374,69.0214615322788,0,231184,2020,FALSE,"g",TRUE,TRUE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,97.1381872373607,-6.05056802690749,17.183912756062,74.3543788743432,222500,2008,FALSE,"B",TRUE,TRUE,4,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,119.338659419397,-4.61817686077216,74.6209791610334,0,258790,2009,TRUE,"c",FALSE,TRUE,3,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.540270449871,-12.1261495040218,54.4342570222574,0,242127,1982,FALSE,"G#",FALSE,FALSE,5,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.8508683315922,-11.7733002292533,73.4817401631731,0,240399,2021,TRUE,"A#",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,78.3468519471499,-6.3616536770651,70.6607275912146,0,249606,2017,FALSE,"g#",TRUE,FALSE,1,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,107.453111916325,-6.09527493509458,80.6579764998435,0,192177,2010,FALSE,"F",FALSE,FALSE,5,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.791498684396,-8.16800589460358,67.50015811441,0,174954,2014,TRUE,"f",FALSE,TRUE,2,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.2982865478375,-4.6096720530371,71.9415835317964,0,240661,2005,FALSE,"G",FALSE,FALSE,6,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,112.40009009857,-12.6581968748213,78.611153342874,0,225332,2010,FALSE,"C",FALSE,FALSE,3,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,128.589409283938,-7.07905810161733,78.0469149767871,0,214821,2012,FALSE,"A#",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.269647761688,-7.35182990458074,54.9859740337917,0,194236,2019,FALSE,"b",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.917373957501,-5.54398633788539,65.8371395553855,0,147140,2017,FALSE,"A",FALSE,FALSE,2,"#ID4820"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,98.5648428841129,-8.34038873917401,74.4676379004274,23.0001595909446,190087,1991,FALSE,"d#",TRUE,FALSE,5,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.674613423481,-7.87714373343934,81.2646162743293,0,216733,1995,FALSE,"D#",FALSE,FALSE,3,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,88.3515105603373,-15.2839536943289,68.8557768594603,0,208821,1993,TRUE,"D#",FALSE,FALSE,5,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,144.631651198673,-7.57239258116384,73.2033801773997,0,317104,1972,FALSE,"N/A",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,138.95594663224,-5.40453290696388,54.2309199293258,0,210702,2018,FALSE,"a",FALSE,FALSE,3,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.121181906564,-8.54494998248333,74.9897572034081,41.940324331418,267641,2005,FALSE,"C",FALSE,FALSE,6,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,154.02110097804,-7.33047431956577,58.2292351744858,0,181651,2020,FALSE,"b",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,140.382747936256,-6.15727630646587,68.517609976689,0,159802,2021,FALSE,"g",FALSE,FALSE,5,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106.520596881666,-6.48322499220369,17.4888265155554,79.2896644447909,221042,2009,FALSE,"N/A",TRUE,TRUE,4,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,144.390439138116,-6.35524850077805,62.8730953211978,0,185146,2018,FALSE,"F",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,130.533758052306,-5.960312487034,70.5532939658339,0,126040,2018,FALSE,"F#",TRUE,FALSE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103.813317111497,-8.62558467926519,69.2588925522304,0,196496,2018,TRUE,"G",FALSE,TRUE,4,"#ID4820"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.78492474824,-6.885306270355,82.3332085974656,0,221085,2002,TRUE,"c",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,150.13077195628,-5.85376897676835,68.4896893243432,0,177814,2018,FALSE,"e",FALSE,FALSE,4,"#ID4820"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,112.998336024688,-7.43398411183471,79.2927396410243,0,232763,2016,FALSE,"f#",TRUE,TRUE,5,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.523788599051,-10.9991288170974,84.1267635436081,0,175632,2012,TRUE,"D",FALSE,FALSE,1,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,94.0219376088446,-8.12479646375232,16.0751698577528,68.9583969933943,295499,2014,FALSE,"e",TRUE,FALSE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,118.572954788536,-5.12718913428833,71.6948763498991,0,235394,2005,FALSE,"C#",FALSE,FALSE,1,"#ID4820"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.97899666435,-7.40189771816243,75.661657890407,0,191828,2001,FALSE,"G",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.912377501674,-8.57269921530072,44.8850456846992,0,205637,1959,FALSE,"N/A",FALSE,FALSE,3,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,145.574593476877,-6.95083480620461,68.6702149724767,0,315779,1985,FALSE,"F",TRUE,FALSE,4,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,151.993010369782,-6.91461252626442,51.627896598169,20.7540313355236,174727,2020,FALSE,"A",FALSE,FALSE,2,"#ID4820"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,95.2921817401682,-7.51872461287112,82.026107208214,0,228482,2018,FALSE,"e",FALSE,FALSE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139.854456694348,-7.8699292169749,61.093519477795,0,219968,1972,FALSE,"d",TRUE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,117.03114527069,-7.89080555518995,73.4666215149965,0,239008,2021,FALSE,"G",FALSE,TRUE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,130.37548465136,-8.13122906554532,70.6863853775287,0,238325,2006,FALSE,"a",TRUE,FALSE,2,"#ID4820"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.331127734413,-8.27637556480766,83.3438820203135,0,280957,2013,FALSE,"b",FALSE,FALSE,2,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104.911624663039,-9.39628672040411,85.6202289349786,0,203784,2013,TRUE,"A",TRUE,FALSE,3,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.942469764812,-5.80490765378595,71.3087882407978,22.9361069831103,304153,2010,FALSE,"E",TRUE,TRUE,5,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111.271666049896,-8.46123101315717,73.0365544176497,0,210072,2014,TRUE,"G",FALSE,TRUE,3,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.3348847946777,-6.80244670459869,74.0474581432909,0,182046,2019,FALSE,"G",FALSE,TRUE,3,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,118.914242296481,-10.0594316677799,54.1858969287952,0,726457,1968,FALSE,"c",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,103.033955944166,-5.60679323115263,29.1669804588775,67.1341135799757,210749,2021,FALSE,"d",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,128.586579570824,-7.26123543590507,60.0338580762408,0,176746,2021,FALSE,"f",FALSE,FALSE,1,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,116.759215554098,-6.41598989759805,63.0482000449409,0,219773,2000,FALSE,"G",TRUE,FALSE,3,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.3880705035018,-6.11348445805603,71.1496508558375,0,268108,2019,FALSE,"F",FALSE,FALSE,4,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.734458609173,-7.02682696761106,54.4531912649303,18.7946386843095,176300,2021,FALSE,"c",FALSE,TRUE,3,"#ID4820"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.930506897672,-6.77561979382521,48.0361113434751,0,186304,2020,FALSE,"c",FALSE,FALSE,4,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,146.903032176994,-7.37030117534928,73.7707034100724,0,304649,2019,FALSE,"D",TRUE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,167.727928331635,-7.03216899301541,63.3742916849576,0,173778,2016,FALSE,"F",FALSE,FALSE,3,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.6176548552022,-8.02203776636438,70.7603824167062,0,192471,2018,TRUE,"G",FALSE,TRUE,3,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84.0963042711084,-10.5783478765896,66.8559089997775,0,180465,2019,FALSE,"g",TRUE,TRUE,1,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.31543437448,-6.44324180911659,12.47426753789,72.6774228817121,253709,1998,FALSE,"a#",TRUE,TRUE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,166.387017921339,-6.97630131121457,64.4389482379811,0,209728,2019,FALSE,"F",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.3764892427836,-9.38708840553813,16.817722188491,66.3310579572802,204055,2001,FALSE,"d",FALSE,FALSE,4,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.991083929619,-9.54826960227019,81.6086747547886,0,292549,2003,FALSE,"d",FALSE,TRUE,6,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,80.5286694404848,-8.60218918240917,78.377832860853,0,189956,2016,FALSE,"G",FALSE,TRUE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.512184862755,-11.9727873036994,63.0918178378449,0,284523,2003,FALSE,"b",FALSE,FALSE,1,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,141.142144170077,-7.14445585855857,67.7532530769362,0,120372,2020,FALSE,"f",FALSE,FALSE,4,"#ID4820"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,102.950598154654,-19.5652621313084,0,0,48186,2014,FALSE,"N/A",FALSE,FALSE,4,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,86.9508828829622,-8.21377113434296,18.8489570139172,74.3841437800882,229281,2004,FALSE,"f",TRUE,FALSE,1,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,130.842701159118,-23.010384483623,0,0,385719,2021,FALSE,"N/A",FALSE,FALSE,1,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.9346461808424,-7.65084790463666,76.0103760617963,0,332877,1998,FALSE,"b",TRUE,FALSE,3,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,81.5576280281263,-6.58845888659292,70.9391543802774,0,205358,1981,TRUE,"b",TRUE,FALSE,4,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,74.0668252367627,-11.8834119487757,72.6564797627821,0,239021,2017,FALSE,"C",TRUE,FALSE,2,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,93.2393018620603,-9.83594872084161,71.243250950605,0,189521,2021,FALSE,"C",FALSE,FALSE,2,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,119.880610340374,-8.74309080081479,31.1175001242172,0,604001,1978,FALSE,"G#",FALSE,FALSE,3,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,154.361750139918,-6.22322534842521,56.5247671519117,0,197865,2021,FALSE,"f",FALSE,FALSE,1,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98.898712527749,-8.65942223833415,68.5954080536494,0,175007,2016,TRUE,"A",FALSE,TRUE,7,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,123.825050606653,-9.74382073712347,42.0157084396084,0,487350,1945,TRUE,"N/A",FALSE,FALSE,5,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,95.8955572559559,-7.28317569800876,83.259918165547,0,118298,2000,TRUE,"f",FALSE,FALSE,1,"#ID4820"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.14550965744,-9.05899314607127,72.0560955579153,0,213064,2011,TRUE,"G",FALSE,FALSE,2,"#ID4820"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104.193143255961,-7.56307806148255,17.4924131095461,61.9712619663275,285555,2014,TRUE,"f",TRUE,TRUE,10,"#ID4820"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,123.899621711047,-8.86508043013615,42.3082885950599,0,221279,1970,FALSE,"b",FALSE,FALSE,1,"#ID4820"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.2397676070118,-7.98707414196402,16.3241796259928,62.3901821911723,222948,1999,FALSE,"F#",FALSE,FALSE,5,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,120.73899096278,-6.2895877290206,77.0464341888973,22.4999963746461,301476,2009,FALSE,"f#",TRUE,FALSE,4,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81.9606119244165,-9.94578127451042,81.7387711905275,0,209848,2012,FALSE,"D",FALSE,TRUE,2,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,134.876584638522,-9.32848282674634,20.0504004371737,0,530803,1972,FALSE,"D",TRUE,FALSE,6,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.6212511702166,-9.27638467477822,83.7489475986941,0,144320,2019,FALSE,"N/A",FALSE,FALSE,2,"#ID4820"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.50810923838,-6.33088168727877,80.9834124473154,0,190022,2016,TRUE,"E",FALSE,TRUE,3,"#ID4820"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.7344222466607,-7.82051456442987,77.3580242247841,0,238516,2021,FALSE,"g#",TRUE,FALSE,1,"#ID4820"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,87.1610774534014,-7.86243937049273,18.9192002532227,83.9871617554067,185215,2010,FALSE,"b",TRUE,FALSE,1,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,140.074283313903,-8.23941579934078,59.6046292213107,0,176728,2021,FALSE,"d",FALSE,TRUE,4,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,104.071899425056,-8.10453075914257,16.227870657195,50.7310666167703,234259,1999,TRUE,"N/A",TRUE,FALSE,1,"#ID4820"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.822693227896,-11.0531753314801,57.984533325743,0,240065,1963,FALSE,"G",TRUE,FALSE,2,"#ID4820"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,130.717851476478,-6.74375711359437,76.8196782022502,18.9548495387542,228304,2006,FALSE,"a",TRUE,FALSE,1,"#ID4820"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.966323028247,-6.4769111560143,56.0911253623639,0,175988,2019,FALSE,"B",FALSE,FALSE,3,"#ID4820"
